segment_id,segment_name,district,midpoint_latitude,midpoint_longitude,time_period,representative_hour,is_weekend,distance_m,estimated_travel_time_s,model_risk_score,model_risk_band,confidence_score,confidence_level,data_quality_score,confidence_adjusted_risk,base_travel_time_s,risk_penalty_s,routing_cost,route_priority,lighting_score,cctv_coverage_score,contextual_footfall_proxy,distance_to_police_m,distance_to_hospital_m,nearest_hotspot_distance_m,nearest_hotspot_intensity
1011,Lajpat Nagar to Kalkaji,South East,28.55865,77.25055,Late Night,2,1,2700,216,34.92,Moderate,32.69,Low,0.0,29.04,216,125.47,341.47,Acceptable,93,60,536.6,1350.7559653368787,2343.241841303212,3789.415956390899,84.0
1012,Kalkaji to Okhla Industrial Area,South East,28.53935,77.26499999999999,Morning,8,0,2500,200,32.39,Moderate,0.0,Unknown,0.0,24.29,200,97.16,297.16,Acceptable,61,26,613.6,1222.4648156336448,1818.8002805314648,1222.4920138909831,84.0
1012,Kalkaji to Okhla Industrial Area,South East,28.53935,77.26499999999999,Morning,8,1,2500,200,32.43,Moderate,0.0,Unknown,0.0,24.32,200,97.28,297.28,Acceptable,61,26,613.6,1222.4648156336448,1818.8002805314648,1222.4920138909831,84.0
1012,Kalkaji to Okhla Industrial Area,South East,28.53935,77.26499999999999,Day,13,0,2500,200,32.46,Moderate,0.0,Unknown,0.0,24.34,200,97.37,297.37,Acceptable,61,26,519.2,1222.4648156336448,1818.8002805314648,1222.4920138909831,84.0
1012,Kalkaji to Okhla Industrial Area,South East,28.53935,77.26499999999999,Day,13,1,2500,200,32.5,Moderate,0.0,Unknown,0.0,24.37,200,97.49,297.49,Acceptable,61,26,519.2,1222.4648156336448,1818.8002805314648,1222.4920138909831,84.0
1012,Kalkaji to Okhla Industrial Area,South East,28.53935,77.26499999999999,Evening,19,0,2500,200,31.63,Moderate,0.0,Unknown,0.0,23.72,200,94.88,294.88,Acceptable,61,26,944.0,1222.4648156336448,1818.8002805314648,1222.4920138909831,84.0
1012,Kalkaji to Okhla Industrial Area,South East,28.53935,77.26499999999999,Evening,19,1,2500,200,31.68,Moderate,0.0,Unknown,0.0,23.76,200,95.03,295.03,Acceptable,61,26,944.0,1222.4648156336448,1818.8002805314648,1222.4920138909831,84.0
1012,Kalkaji to Okhla Industrial Area,South East,28.53935,77.26499999999999,Night,23,0,2500,200,39.92,Moderate,0.0,Unknown,0.0,29.94,200,119.76,319.76,Acceptable,61,26,330.4,1222.4648156336448,1818.8002805314648,1222.4920138909831,84.0
1012,Kalkaji to Okhla Industrial Area,South East,28.53935,77.26499999999999,Night,23,1,2500,200,39.98,Moderate,0.0,Unknown,0.0,29.99,200,119.94,319.94,Acceptable,61,26,330.4,1222.4648156336448,1818.8002805314648,1222.4920138909831,84.0
1012,Kalkaji to Okhla Industrial Area,South East,28.53935,77.26499999999999,Late Night,2,0,2500,200,43.29,High,0.0,Unknown,0.0,32.46,200,129.86,329.86,Use with caution,61,26,188.8,1222.4648156336448,1818.8002805314648,1222.4920138909831,84.0
1012,Kalkaji to Okhla Industrial Area,South East,28.53935,77.26499999999999,Late Night,2,1,2500,200,43.34,High,0.0,Unknown,0.0,32.51,200,130.03,330.03,Use with caution,61,26,188.8,1222.4648156336448,1818.8002805314648,1222.4920138909831,84.0
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,28.59565,77.20625,Morning,8,0,6400,512,16.9,Low,0.0,Unknown,0.0,12.68,512,129.81,641.81,Preferred,72,80,1443.0,1084.631075339318,2910.3078524021416,5343.95967335928,88.0
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,28.59565,77.20625,Morning,8,1,6400,512,16.94,Low,0.0,Unknown,0.0,12.71,512,130.1,642.1,Preferred,72,80,1443.0,1084.631075339318,2910.3078524021416,5343.95967335928,88.0
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,28.59565,77.20625,Day,13,0,6400,512,17.15,Low,0.0,Unknown,0.0,12.86,512,131.7,643.7,Preferred,72,80,1221.0,1084.631075339318,2910.3078524021416,5343.95967335928,88.0
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,28.59565,77.20625,Day,13,1,6400,512,17.17,Low,0.0,Unknown,0.0,12.88,512,131.86,643.86,Preferred,72,80,1221.0,1084.631075339318,2910.3078524021416,5343.95967335928,88.0
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,28.59565,77.20625,Evening,19,0,6400,512,15.35,Low,0.0,Unknown,0.0,11.52,512,117.92,629.92,Preferred,72,80,2220.0,1084.631075339318,2910.3078524021416,5343.95967335928,88.0
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,28.59565,77.20625,Evening,19,1,6400,512,15.4,Low,0.0,Unknown,0.0,11.55,512,118.26,630.26,Preferred,72,80,2220.0,1084.631075339318,2910.3078524021416,5343.95967335928,88.0
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,28.59565,77.20625,Night,23,0,6400,512,24.82,Low,0.0,Unknown,0.0,18.62,512,190.62,702.62,Preferred,72,80,777.0,1084.631075339318,2910.3078524021416,5343.95967335928,88.0
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,28.59565,77.20625,Night,23,1,6400,512,24.88,Low,0.0,Unknown,0.0,18.66,512,191.07,703.07,Preferred,72,80,777.0,1084.631075339318,2910.3078524021416,5343.95967335928,88.0
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,28.59565,77.20625,Late Night,2,0,6400,512,27.44,Moderate,0.0,Unknown,0.0,20.58,512,210.74,722.74,Acceptable,72,80,444.0,1084.631075339318,2910.3078524021416,5343.95967335928,88.0
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,28.59565,77.20625,Late Night,2,1,6400,512,27.5,Moderate,0.0,Unknown,0.0,20.62,512,211.17,723.17,Acceptable,72,80,444.0,1084.631075339318,2910.3078524021416,5343.95967335928,88.0
1014,RML to Connaught Place,New Delhi,28.6284,77.211,Morning,8,0,1900,152,46.03,High,0.0,Unknown,0.0,34.52,152,104.94,256.94,Use with caution,87,72,1621.1,478.48093658249473,957.545069750723,1675.0553949470518,88.0
1014,RML to Connaught Place,New Delhi,28.6284,77.211,Morning,8,1,1900,152,46.06,High,0.0,Unknown,0.0,34.55,152,105.02,257.02,Use with caution,87,72,1621.1,478.48093658249473,957.545069750723,1675.0553949470518,88.0
1014,RML to Connaught Place,New Delhi,28.6284,77.211,Day,13,0,1900,152,46.37,High,0.0,Unknown,0.0,34.78,152,105.73,257.73,Use with caution,87,72,1371.7,478.48093658249473,957.545069750723,1675.0553949470518,88.0
1014,RML to Connaught Place,New Delhi,28.6284,77.211,Day,13,1,1900,152,46.41,High,0.0,Unknown,0.0,34.81,152,105.81,257.81,Use with caution,87,72,1371.7,478.48093658249473,957.545069750723,1675.0553949470518,88.0
1014,RML to Connaught Place,New Delhi,28.6284,77.211,Evening,19,0,1900,152,44.54,High,0.0,Unknown,0.0,33.4,152,101.55,253.55,Use with caution,87,72,2494.0,478.48093658249473,957.545069750723,1675.0553949470518,88.0
1014,RML to Connaught Place,New Delhi,28.6284,77.211,Evening,19,1,1900,152,44.57,High,0.0,Unknown,0.0,33.43,152,101.62,253.62,Use with caution,87,72,2494.0,478.48093658249473,957.545069750723,1675.0553949470518,88.0
1014,RML to Connaught Place,New Delhi,28.6284,77.211,Night,23,0,1900,152,53.07,High,0.0,Unknown,0.0,39.8,152,121.0,273.0,Use with caution,87,72,872.9,478.48093658249473,957.545069750723,1675.0553949470518,88.0
1014,RML to Connaught Place,New Delhi,28.6284,77.211,Night,23,1,1900,152,53.13,High,0.0,Unknown,0.0,39.85,152,121.14,273.14,Use with caution,87,72,872.9,478.48093658249473,957.545069750723,1675.0553949470518,88.0
1014,RML to Connaught Place,New Delhi,28.6284,77.211,Late Night,2,0,1900,152,56.02,High,0.0,Unknown,0.0,42.01,152,127.72,279.72,Use with caution,87,72,498.8,478.48093658249473,957.545069750723,1675.0553949470518,88.0
1014,RML to Connaught Place,New Delhi,28.6284,77.211,Late Night,2,1,1900,152,56.04,High,0.0,Unknown,0.0,42.03,152,127.77,279.77,Use with caution,87,72,498.8,478.48093658249473,957.545069750723,1675.0553949470518,88.0
1015,Connaught Place to Karol Bagh,Central,28.6421,77.20485,Morning,8,0,3300,264,25.87,Moderate,33.41,Low,0.0,21.57,264,113.87,377.87,Acceptable,95,51,1424.8,920.605799198858,1550.5661119107306,920.605799198858,88.0
1015,Connaught Place to Karol Bagh,Central,28.6421,77.20485,Morning,8,1,3300,264,25.91,Moderate,33.42,Low,0.0,21.6,264,114.03,378.03,Acceptable,95,51,1424.8,920.605799198858,1550.5661119107306,920.605799198858,88.0
1015,Connaught Place to Karol Bagh,Central,28.6421,77.20485,Day,13,0,3300,264,25.87,Moderate,33.16,Low,0.0,21.54,264,113.75,377.75,Acceptable,95,51,1205.6,920.605799198858,1550.5661119107306,920.605799198858,88.0
1015,Connaught Place to Karol Bagh,Central,28.6421,77.20485,Day,13,1,3300,264,25.88,Moderate,33.16,Low,0.0,21.56,264,113.83,377.83,Acceptable,95,51,1205.6,920.605799198858,1550.5661119107306,920.605799198858,88.0
1015,Connaught Place to Karol Bagh,Central,28.6421,77.20485,Evening,19,0,3300,264,25.23,Moderate,35.47,Low,0.0,21.16,264,111.74,375.74,Acceptable,95,51,2192.0,920.605799198858,1550.5661119107306,920.605799198858,88.0
1015,Connaught Place to Karol Bagh,Central,28.6421,77.20485,Evening,19,1,3300,264,25.28,Moderate,35.47,Low,0.0,21.2,264,111.92,375.92,Acceptable,95,51,2192.0,920.605799198858,1550.5661119107306,920.605799198858,88.0
1015,Connaught Place to Karol Bagh,Central,28.6421,77.20485,Night,23,0,3300,264,33.61,Moderate,36.18,Low,0.0,28.25,264,149.17,413.17,Acceptable,95,51,767.2,920.605799198858,1550.5661119107306,920.605799198858,88.0
1015,Connaught Place to Karol Bagh,Central,28.6421,77.20485,Night,23,1,3300,264,33.68,Moderate,36.2,Low,0.0,28.3,264,149.44,413.44,Acceptable,95,51,767.2,920.605799198858,1550.5661119107306,920.605799198858,88.0
1015,Connaught Place to Karol Bagh,Central,28.6421,77.20485,Late Night,2,0,3300,264,36.2,Moderate,37.48,Low,0.0,30.54,264,161.27,425.27,Acceptable,95,51,438.4,920.605799198858,1550.5661119107306,920.605799198858,88.0
1015,Connaught Place to Karol Bagh,Central,28.6421,77.20485,Late Night,2,1,3300,264,36.24,Moderate,37.5,Low,0.0,30.58,264,161.46,425.46,Acceptable,95,51,438.4,920.605799198858,1550.5661119107306,920.605799198858,88.0
1016,Karol Bagh to Rajouri Garden,West,28.6495,77.15585,Morning,8,0,7100,568,21.59,Low,0.0,Unknown,0.0,16.19,568,183.95,751.95,Preferred,81,58,1399.45,3315.894335509663,2290.380884612106,5736.96632219391,88.0
1016,Karol Bagh to Rajouri Garden,West,28.6495,77.15585,Morning,8,1,7100,568,21.63,Low,0.0,Unknown,0.0,16.23,568,184.33,752.33,Preferred,81,58,1399.45,3315.894335509663,2290.380884612106,5736.96632219391,88.0
1016,Karol Bagh to Rajouri Garden,West,28.6495,77.15585,Day,13,0,7100,568,21.95,Low,0.0,Unknown,0.0,16.46,568,187.04,755.04,Preferred,81,58,1184.15,3315.894335509663,2290.380884612106,5736.96632219391,88.0
1016,Karol Bagh to Rajouri Garden,West,28.6495,77.15585,Day,13,1,7100,568,21.98,Low,0.0,Unknown,0.0,16.48,568,187.27,755.27,Preferred,81,58,1184.15,3315.894335509663,2290.380884612106,5736.96632219391,88.0
1016,Karol Bagh to Rajouri Garden,West,28.6495,77.15585,Evening,19,0,7100,568,20.28,Low,0.0,Unknown,0.0,15.21,568,172.78,740.78,Preferred,81,58,2153.0,3315.894335509663,2290.380884612106,5736.96632219391,88.0
1016,Karol Bagh to Rajouri Garden,West,28.6495,77.15585,Evening,19,1,7100,568,20.33,Low,0.0,Unknown,0.0,15.25,568,173.22,741.22,Preferred,81,58,2153.0,3315.894335509663,2290.380884612106,5736.96632219391,88.0
1016,Karol Bagh to Rajouri Garden,West,28.6495,77.15585,Night,23,0,7100,568,29.54,Moderate,0.0,Unknown,0.0,22.15,568,251.64,819.64,Acceptable,81,58,753.55,3315.894335509663,2290.380884612106,5736.96632219391,88.0
1016,Karol Bagh to Rajouri Garden,West,28.6495,77.15585,Night,23,1,7100,568,29.6,Moderate,0.0,Unknown,0.0,22.2,568,252.15,820.15,Acceptable,81,58,753.55,3315.894335509663,2290.380884612106,5736.96632219391,88.0
1016,Karol Bagh to Rajouri Garden,West,28.6495,77.15585,Late Night,2,0,7100,568,31.57,Moderate,0.0,Unknown,0.0,23.67,568,268.93,836.93,Acceptable,81,58,430.6,3315.894335509663,2290.380884612106,5736.96632219391,88.0
1016,Karol Bagh to Rajouri Garden,West,28.6495,77.15585,Late Night,2,1,7100,568,31.62,Moderate,0.0,Unknown,0.0,23.71,568,269.37,837.37,Acceptable,81,58,430.6,3315.894335509663,2290.380884612106,5736.96632219391,88.0
1017,Rajouri Garden to Janakpuri,West,28.63445,77.10445,Morning,8,0,4300,344,14.5,Low,0.0,Unknown,0.0,10.88,344,74.84,418.84,Preferred,98,55,1862.9,824.4188836556191,1102.0439086838223,8086.285629078208,85.0
1017,Rajouri Garden to Janakpuri,West,28.63445,77.10445,Morning,8,1,4300,344,14.54,Low,0.0,Unknown,0.0,10.91,344,75.03,419.03,Preferred,98,55,1862.9,824.4188836556191,1102.0439086838223,8086.285629078208,85.0
1017,Rajouri Garden to Janakpuri,West,28.63445,77.10445,Day,13,0,4300,344,14.57,Low,0.0,Unknown,0.0,10.93,344,75.2,419.2,Preferred,98,55,1576.3,824.4188836556191,1102.0439086838223,8086.285629078208,85.0
1017,Rajouri Garden to Janakpuri,West,28.63445,77.10445,Day,13,1,4300,344,14.6,Low,0.0,Unknown,0.0,10.95,344,75.36,419.36,Preferred,98,55,1576.3,824.4188836556191,1102.0439086838223,8086.285629078208,85.0
1017,Rajouri Garden to Janakpuri,West,28.63445,77.10445,Evening,19,0,4300,344,12.8,Low,0.0,Unknown,0.0,9.6,344,66.04,410.04,Preferred,98,55,2866.0,824.4188836556191,1102.0439086838223,8086.285629078208,85.0
1017,Rajouri Garden to Janakpuri,West,28.63445,77.10445,Evening,19,1,4300,344,12.82,Low,0.0,Unknown,0.0,9.61,344,66.14,410.14,Preferred,98,55,2866.0,824.4188836556191,1102.0439086838223,8086.285629078208,85.0
1017,Rajouri Garden to Janakpuri,West,28.63445,77.10445,Night,23,0,4300,344,20.6,Low,0.0,Unknown,0.0,15.45,344,106.32,450.32,Preferred,98,55,1003.1,824.4188836556191,1102.0439086838223,8086.285629078208,85.0
1017,Rajouri Garden to Janakpuri,West,28.63445,77.10445,Night,23,1,4300,344,20.64,Low,0.0,Unknown,0.0,15.48,344,106.51,450.51,Preferred,98,55,1003.1,824.4188836556191,1102.0439086838223,8086.285629078208,85.0
1017,Rajouri Garden to Janakpuri,West,28.63445,77.10445,Late Night,2,0,4300,344,23.74,Low,0.0,Unknown,0.0,17.8,344,122.49,466.49,Preferred,98,55,573.2,824.4188836556191,1102.0439086838223,8086.285629078208,85.0
1017,Rajouri Garden to Janakpuri,West,28.63445,77.10445,Late Night,2,1,4300,344,23.76,Low,0.0,Unknown,0.0,17.82,344,122.61,466.61,Preferred,98,55,573.2,824.4188836556191,1102.0439086838223,8086.285629078208,85.0
1018,Janakpuri to Dwarka Sec 23,South West,28.5888,77.07085000000001,Morning,8,0,8100,648,18.66,Low,0.0,Unknown,0.0,13.99,648,181.36,829.36,Preferred,97,65,2690.35,3968.7062293698127,1342.1627508245456,12210.538185679276,85.0
1018,Janakpuri to Dwarka Sec 23,South West,28.5888,77.07085000000001,Morning,8,1,8100,648,18.69,Low,0.0,Unknown,0.0,14.02,648,181.71,829.71,Preferred,97,65,2690.35,3968.7062293698127,1342.1627508245456,12210.538185679276,85.0
1018,Janakpuri to Dwarka Sec 23,South West,28.5888,77.07085000000001,Day,13,0,8100,648,19.4,Low,0.0,Unknown,0.0,14.55,648,188.54,836.54,Preferred,97,65,2276.45,3968.7062293698127,1342.1627508245456,12210.538185679276,85.0
1018,Janakpuri to Dwarka Sec 23,South West,28.5888,77.07085000000001,Day,13,1,8100,648,19.44,Low,0.0,Unknown,0.0,14.58,648,188.98,836.98,Preferred,97,65,2276.45,3968.7062293698127,1342.1627508245456,12210.538185679276,85.0
1018,Janakpuri to Dwarka Sec 23,South West,28.5888,77.07085000000001,Evening,19,0,8100,648,16.39,Low,0.0,Unknown,0.0,12.29,648,159.3,807.3,Preferred,97,65,4139.0,3968.7062293698127,1342.1627508245456,12210.538185679276,85.0
1018,Janakpuri to Dwarka Sec 23,South West,28.5888,77.07085000000001,Evening,19,1,8100,648,16.41,Low,0.0,Unknown,0.0,12.3,648,159.47,807.47,Preferred,97,65,4139.0,3968.7062293698127,1342.1627508245456,12210.538185679276,85.0
1018,Janakpuri to Dwarka Sec 23,South West,28.5888,77.07085000000001,Night,23,0,8100,648,25.22,Moderate,0.0,Unknown,0.0,18.92,648,245.15,893.15,Acceptable,97,65,1448.65,3968.7062293698127,1342.1627508245456,12210.538185679276,85.0
1018,Janakpuri to Dwarka Sec 23,South West,28.5888,77.07085000000001,Night,23,1,8100,648,25.26,Moderate,0.0,Unknown,0.0,18.95,648,245.53,893.53,Acceptable,97,65,1448.65,3968.7062293698127,1342.1627508245456,12210.538185679276,85.0
1018,Janakpuri to Dwarka Sec 23,South West,28.5888,77.07085000000001,Late Night,2,0,8100,648,29.12,Moderate,0.0,Unknown,0.0,21.84,648,283.03,931.03,Acceptable,97,65,827.8,3968.7062293698127,1342.1627508245456,12210.538185679276,85.0
1018,Janakpuri to Dwarka Sec 23,South West,28.5888,77.07085000000001,Late Night,2,1,8100,648,29.16,Moderate,0.0,Unknown,0.0,21.87,648,283.43,931.43,Acceptable,97,65,827.8,3968.7062293698127,1342.1627508245456,12210.538185679276,85.0
1019,CP to Daryaganj,Central,28.64045,77.22999999999999,Morning,8,0,2800,224,28.93,Moderate,0.0,Unknown,0.0,21.7,224,97.2,321.2,Acceptable,100,62,1382.55,1338.8600414575765,1086.5647141591824,1571.9253096448,88.0
1019,CP to Daryaganj,Central,28.64045,77.22999999999999,Morning,8,1,2800,224,28.97,Moderate,0.0,Unknown,0.0,21.73,224,97.35,321.35,Acceptable,100,62,1382.55,1338.8600414575765,1086.5647141591824,1571.9253096448,88.0
1019,CP to Daryaganj,Central,28.64045,77.22999999999999,Day,13,0,2800,224,29.92,Moderate,0.0,Unknown,0.0,22.44,224,100.53,324.53,Acceptable,100,62,1169.85,1338.8600414575765,1086.5647141591824,1571.9253096448,88.0
1019,CP to Daryaganj,Central,28.64045,77.22999999999999,Day,13,1,2800,224,29.95,Moderate,0.0,Unknown,0.0,22.46,224,100.62,324.62,Acceptable,100,62,1169.85,1338.8600414575765,1086.5647141591824,1571.9253096448,88.0
1019,CP to Daryaganj,Central,28.64045,77.22999999999999,Evening,19,0,2800,224,27.84,Moderate,0.0,Unknown,0.0,20.88,224,93.55,317.55,Acceptable,100,62,2127.0,1338.8600414575765,1086.5647141591824,1571.9253096448,88.0
1019,CP to Daryaganj,Central,28.64045,77.22999999999999,Evening,19,1,2800,224,27.9,Moderate,0.0,Unknown,0.0,20.92,224,93.74,317.74,Acceptable,100,62,2127.0,1338.8600414575765,1086.5647141591824,1571.9253096448,88.0
1019,CP to Daryaganj,Central,28.64045,77.22999999999999,Night,23,0,2800,224,35.51,Moderate,0.0,Unknown,0.0,26.64,224,119.33,343.33,Acceptable,100,62,744.45,1338.8600414575765,1086.5647141591824,1571.9253096448,88.0
1019,CP to Daryaganj,Central,28.64045,77.22999999999999,Night,23,1,2800,224,35.57,Moderate,0.0,Unknown,0.0,26.68,224,119.53,343.53,Acceptable,100,62,744.45,1338.8600414575765,1086.5647141591824,1571.9253096448,88.0
1019,CP to Daryaganj,Central,28.64045,77.22999999999999,Late Night,2,0,2800,224,37.94,Moderate,0.0,Unknown,0.0,28.45,224,127.46,351.46,Acceptable,100,62,425.4,1338.8600414575765,1086.5647141591824,1571.9253096448,88.0
1019,CP to Daryaganj,Central,28.64045,77.22999999999999,Late Night,2,1,2800,224,37.96,Moderate,0.0,Unknown,0.0,28.47,224,127.55,351.55,Acceptable,100,62,425.4,1338.8600414575765,1086.5647141591824,1571.9253096448,88.0
1020,Daryaganj to Kashmere Gate,North,28.65735,77.2353,Morning,8,0,2300,184,25.02,Moderate,31.35,Low,0.0,20.73,184,76.28,260.28,Acceptable,88,75,1858.35,419.9952799048112,1695.7139074849822,2591.3091829093505,88.0
1020,Daryaganj to Kashmere Gate,North,28.65735,77.2353,Morning,8,1,2300,184,25.06,Moderate,31.36,Low,0.0,20.76,184,76.39,260.39,Acceptable,88,75,1858.35,419.9952799048112,1695.7139074849822,2591.3091829093505,88.0
1020,Daryaganj to Kashmere Gate,North,28.65735,77.2353,Day,13,0,2300,184,25.45,Moderate,30.72,Low,0.0,21.04,184,77.42,261.42,Acceptable,88,75,1572.45,419.9952799048112,1695.7139074849822,2591.3091829093505,88.0
1020,Daryaganj to Kashmere Gate,North,28.65735,77.2353,Day,13,1,2300,184,25.48,Moderate,30.73,Low,0.0,21.07,184,77.53,261.53,Acceptable,88,75,1572.45,419.9952799048112,1695.7139074849822,2591.3091829093505,88.0
1020,Daryaganj to Kashmere Gate,North,28.65735,77.2353,Evening,19,0,2300,184,23.9,Low,34.06,Low,0.0,19.96,184,73.45,257.45,Preferred,88,75,2859.0,419.9952799048112,1695.7139074849822,2591.3091829093505,88.0
1020,Daryaganj to Kashmere Gate,North,28.65735,77.2353,Evening,19,1,2300,184,23.93,Low,34.07,Low,0.0,19.99,184,73.55,257.55,Preferred,88,75,2859.0,419.9952799048112,1695.7139074849822,2591.3091829093505,88.0
1020,Daryaganj to Kashmere Gate,North,28.65735,77.2353,Night,23,0,2300,184,31.13,Moderate,32.72,Low,0.0,25.89,184,95.28,279.28,Acceptable,88,75,1000.65,419.9952799048112,1695.7139074849822,2591.3091829093505,88.0
1020,Daryaganj to Kashmere Gate,North,28.65735,77.2353,Night,23,1,2300,184,31.19,Moderate,32.72,Low,0.0,25.94,184,95.46,279.46,Acceptable,88,75,1000.65,419.9952799048112,1695.7139074849822,2591.3091829093505,88.0
1020,Daryaganj to Kashmere Gate,North,28.65735,77.2353,Late Night,2,0,2300,184,35.44,Moderate,32.93,Low,0.0,29.5,184,108.56,292.56,Acceptable,88,75,571.8,419.9952799048112,1695.7139074849822,2591.3091829093505,88.0
1020,Daryaganj to Kashmere Gate,North,28.65735,77.2353,Late Night,2,1,2300,184,35.47,Moderate,32.92,Low,0.0,29.53,184,108.65,292.65,Acceptable,88,75,571.8,419.9952799048112,1695.7139074849822,2591.3091829093505,88.0
1021,Kashmere Gate to Civil Lines,North,28.67385,77.22625,Morning,8,0,1800,144,24.28,Low,32.78,Low,0.0,20.2,144,58.19,202.19,Preferred,90,69,2286.7,899.4536378262446,1118.4248675148615,3605.233248968545,88.0
1021,Kashmere Gate to Civil Lines,North,28.67385,77.22625,Morning,8,1,1800,144,24.33,Low,32.78,Low,0.0,20.24,144,58.31,202.31,Preferred,90,69,2286.7,899.4536378262446,1118.4248675148615,3605.233248968545,88.0
1021,Kashmere Gate to Civil Lines,North,28.67385,77.22625,Day,13,0,1800,144,25.0,Low,31.2,Low,0.0,20.7,144,59.61,203.61,Preferred,90,69,1934.9,899.4536378262446,1118.4248675148615,3605.233248968545,88.0
1021,Kashmere Gate to Civil Lines,North,28.67385,77.22625,Day,13,1,1800,144,25.05,Moderate,31.2,Low,0.0,20.74,144,59.74,203.74,Acceptable,90,69,1934.9,899.4536378262446,1118.4248675148615,3605.233248968545,88.0
1021,Kashmere Gate to Civil Lines,North,28.67385,77.22625,Evening,19,0,1800,144,23.81,Low,34.5,Low,0.0,19.91,144,57.34,201.34,Preferred,90,69,3518.0,899.4536378262446,1118.4248675148615,3605.233248968545,88.0
1021,Kashmere Gate to Civil Lines,North,28.67385,77.22625,Evening,19,1,1800,144,23.85,Low,34.51,Low,0.0,19.94,144,57.44,201.44,Preferred,90,69,3518.0,899.4536378262446,1118.4248675148615,3605.233248968545,88.0
1021,Kashmere Gate to Civil Lines,North,28.67385,77.22625,Night,23,0,1800,144,31.62,Moderate,33.12,Low,0.0,26.33,144,75.84,219.84,Acceptable,90,69,1231.3,899.4536378262446,1118.4248675148615,3605.233248968545,88.0
1021,Kashmere Gate to Civil Lines,North,28.67385,77.22625,Night,23,1,1800,144,31.65,Moderate,33.13,Low,0.0,26.36,144,75.92,219.92,Acceptable,90,69,1231.3,899.4536378262446,1118.4248675148615,3605.233248968545,88.0
1021,Kashmere Gate to Civil Lines,North,28.67385,77.22625,Late Night,2,0,1800,144,37.03,Moderate,33.37,Low,0.0,30.86,144,88.87,232.87,Acceptable,90,69,703.6,899.4536378262446,1118.4248675148615,3605.233248968545,88.0
1021,Kashmere Gate to Civil Lines,North,28.67385,77.22625,Late Night,2,1,1800,144,37.06,Moderate,33.37,Low,0.0,30.88,144,88.95,232.95,Acceptable,90,69,703.6,899.4536378262446,1118.4248675148615,3605.233248968545,88.0
1022,Civil Lines to Model Town,North,28.69185,77.20779999999999,Morning,8,0,3600,288,24.64,Low,0.0,Unknown,0.0,18.48,288,106.44,394.44,Preferred,74,46,233.35,371.0033173497666,2240.3701566943887,5445.550668722064,88.0
1022,Civil Lines to Model Town,North,28.69185,77.20779999999999,Morning,8,1,3600,288,24.69,Low,0.0,Unknown,0.0,18.51,288,106.64,394.64,Preferred,74,46,233.35,371.0033173497666,2240.3701566943887,5445.550668722064,88.0
1022,Civil Lines to Model Town,North,28.69185,77.20779999999999,Day,13,0,3600,288,24.69,Low,0.0,Unknown,0.0,18.52,288,106.67,394.67,Preferred,74,46,197.45,371.0033173497666,2240.3701566943887,5445.550668722064,88.0
1022,Civil Lines to Model Town,North,28.69185,77.20779999999999,Day,13,1,3600,288,24.74,Low,0.0,Unknown,0.0,18.55,288,106.87,394.87,Preferred,74,46,197.45,371.0033173497666,2240.3701566943887,5445.550668722064,88.0
1022,Civil Lines to Model Town,North,28.69185,77.20779999999999,Evening,19,0,3600,288,24.59,Low,0.0,Unknown,0.0,18.44,288,106.23,394.23,Preferred,74,46,359.0,371.0033173497666,2240.3701566943887,5445.550668722064,88.0
1022,Civil Lines to Model Town,North,28.69185,77.20779999999999,Evening,19,1,3600,288,24.64,Low,0.0,Unknown,0.0,18.48,288,106.43,394.43,Preferred,74,46,359.0,371.0033173497666,2240.3701566943887,5445.550668722064,88.0
1022,Civil Lines to Model Town,North,28.69185,77.20779999999999,Night,23,0,3600,288,31.39,Moderate,0.0,Unknown,0.0,23.54,288,135.61,423.61,Acceptable,74,46,125.65,371.0033173497666,2240.3701566943887,5445.550668722064,88.0
1022,Civil Lines to Model Town,North,28.69185,77.20779999999999,Night,23,1,3600,288,31.45,Moderate,0.0,Unknown,0.0,23.59,288,135.88,423.88,Acceptable,74,46,125.65,371.0033173497666,2240.3701566943887,5445.550668722064,88.0
1022,Civil Lines to Model Town,North,28.69185,77.20779999999999,Late Night,2,0,3600,288,33.88,Moderate,0.0,Unknown,0.0,25.41,288,146.37,434.37,Acceptable,74,46,71.8,371.0033173497666,2240.3701566943887,5445.550668722064,88.0
1022,Civil Lines to Model Town,North,28.69185,77.20779999999999,Late Night,2,1,3600,288,33.92,Moderate,0.0,Unknown,0.0,25.44,288,146.54,434.54,Acceptable,74,46,71.8,371.0033173497666,2240.3701566943887,5445.550668722064,88.0
1023,Model Town to Shalimar Bagh,North West,28.70895,77.17580000000001,Morning,8,0,3800,304,28.65,Moderate,0.0,Unknown,0.0,21.49,304,130.66,434.66,Acceptable,64,38,239.85,1842.2399278000407,5518.796343934491,8214.954275079734,88.0
