segment_id,segment_name,district,mapping_method,confidence,midpoint_latitude,midpoint_longitude,distance_m,estimated_travel_time_s,road_type,walkable,population,population_density,total_reported_cases,cases_per_100k,severity_weighted_cases_per_100k,recent_cases_per_100k,recent_severity_per_100k,crime_trend_slope,historical_baseline,lighting_score,cctv_coverage_score,footfall_proxy,distance_to_police_m,distance_to_hospital_m,distance_to_medical_facility_m,distance_to_public_toilet_m,distance_to_nearest_amenity_m,nearest_hotspot_distance_m,nearest_hotspot_intensity,has_police_nearby,has_hospital_nearby,has_public_toilet_nearby,lighting_data_synthetic,cctv_data_synthetic,mobility_data_synthetic,hotspot_data_synthetic,representative_hour,time_period,is_night,is_late_night,is_evening_peak,is_weekend,is_peak_hour,base_evening_footfall,contextual_footfall_proxy,temporal_data_synthetic,reduced_activity_context,lighting_relevance,crime_burden_norm,crime_burden_per_100k,crime_grounded_risk_index,target_crime_burden_component,target_temporal_component,target_weekend_component,risk_band,target_type,target_is_observed_crime,target_description
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4518,1416.7544,1410.957,3792.8373,503.1036,3131.2878,79.0,False,True,False,True,True,True,True,19,Evening,0,0,1,1,1,408.0,408.0,True,0,0.5,0.0919,54.3206,30.5162,5.5162,20.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4518,1416.7544,1410.957,3792.8373,503.1036,3131.2878,79.0,False,True,False,True,True,True,True,23,Night,1,0,0,0,0,408.0,142.8,True,1,1.0,0.0919,54.3206,37.5162,5.5162,32.0,0.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4518,1416.7544,1410.957,3792.8373,503.1036,3131.2878,79.0,False,True,False,True,True,True,True,23,Night,1,0,0,1,0,408.0,142.8,True,1,1.0,0.0919,54.3206,42.5162,5.5162,32.0,5.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4518,1416.7544,1410.957,3792.8373,503.1036,3131.2878,79.0,False,True,False,True,True,True,True,2,Late Night,1,1,0,0,0,408.0,81.6,True,1,1.0,0.0919,54.3206,45.5162,5.5162,40.0,0.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4518,1416.7544,1410.957,3792.8373,503.1036,3131.2878,79.0,False,True,False,True,True,True,True,2,Late Night,1,1,0,1,0,408.0,81.6,True,1,1.0,0.0919,54.3206,50.5162,5.5162,40.0,5.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.205,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161,1101.3982,1040.2861,2053.3091,1149.6056,4977.4536,79.0,False,True,False,True,True,True,True,8,Morning,0,0,0,0,1,4023.0,2614.95,True,0,0.5,0.0919,54.3206,17.5162,5.5162,12.0,0.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.205,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161,1101.3982,1040.2861,2053.3091,1149.6056,4977.4536,79.0,False,True,False,True,True,True,True,8,Morning,0,0,0,1,1,4023.0,2614.95,True,0,0.5,0.0919,54.3206,22.5162,5.5162,12.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.205,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161,1101.3982,1040.2861,2053.3091,1149.6056,4977.4536,79.0,False,True,False,True,True,True,True,13,Day,0,0,0,0,0,4023.0,2212.65,True,0,0.5,0.0919,54.3206,13.5162,5.5162,8.0,0.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.205,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161,1101.3982,1040.2861,2053.3091,1149.6056,4977.4536,79.0,False,True,False,True,True,True,True,13,Day,0,0,0,1,0,4023.0,2212.65,True,0,0.5,0.0919,54.3206,18.5162,5.5162,8.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.205,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161,1101.3982,1040.2861,2053.3091,1149.6056,4977.4536,79.0,False,True,False,True,True,True,True,19,Evening,0,0,1,0,1,4023.0,4023.0,True,0,0.5,0.0919,54.3206,25.5162,5.5162,20.0,0.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.205,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161,1101.3982,1040.2861,2053.3091,1149.6056,4977.4536,79.0,False,True,False,True,True,True,True,19,Evening,0,0,1,1,1,4023.0,4023.0,True,0,0.5,0.0919,54.3206,30.5162,5.5162,20.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.205,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161,1101.3982,1040.2861,2053.3091,1149.6056,4977.4536,79.0,False,True,False,True,True,True,True,23,Night,1,0,0,0,0,4023.0,1408.05,True,1,1.0,0.0919,54.3206,37.5162,5.5162,32.0,0.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.205,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161,1101.3982,1040.2861,2053.3091,1149.6056,4977.4536,79.0,False,True,False,True,True,True,True,23,Night,1,0,0,1,0,4023.0,1408.05,True,1,1.0,0.0919,54.3206,42.5162,5.5162,32.0,5.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.205,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161,1101.3982,1040.2861,2053.3091,1149.6056,4977.4536,79.0,False,True,False,True,True,True,True,2,Late Night,1,1,0,0,0,4023.0,804.6,True,1,1.0,0.0919,54.3206,45.5162,5.5162,40.0,0.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.205,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161,1101.3982,1040.2861,2053.3091,1149.6056,4977.4536,79.0,False,True,False,True,True,True,True,2,Late Night,1,1,0,1,0,4023.0,804.6,True,1,1.0,0.0919,54.3206,50.5162,5.5162,40.0,5.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.2261,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.569,1578.578,1505.9816,505.6336,505.6336,6100.5126,84.0,False,True,True,True,True,True,True,8,Morning,0,0,0,0,1,2491.0,1619.15,True,0,0.5,0.0975,54.9365,17.8494,5.8494,12.0,0.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.2261,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.569,1578.578,1505.9816,505.6336,505.6336,6100.5126,84.0,False,True,True,True,True,True,True,8,Morning,0,0,0,1,1,2491.0,1619.15,True,0,0.5,0.0975,54.9365,22.8494,5.8494,12.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.2261,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.569,1578.578,1505.9816,505.6336,505.6336,6100.5126,84.0,False,True,True,True,True,True,True,13,Day,0,0,0,0,0,2491.0,1370.05,True,0,0.5,0.0975,54.9365,13.8494,5.8494,8.0,0.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.2261,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.569,1578.578,1505.9816,505.6336,505.6336,6100.5126,84.0,False,True,True,True,True,True,True,13,Day,0,0,0,1,0,2491.0,1370.05,True,0,0.5,0.0975,54.9365,18.8494,5.8494,8.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.2261,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.569,1578.578,1505.9816,505.6336,505.6336,6100.5126,84.0,False,True,True,True,True,True,True,19,Evening,0,0,1,0,1,2491.0,2491.0,True,0,0.5,0.0975,54.9365,25.8494,5.8494,20.0,0.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.2261,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.569,1578.578,1505.9816,505.6336,505.6336,6100.5126,84.0,False,True,True,True,True,True,True,19,Evening,0,0,1,1,1,2491.0,2491.0,True,0,0.5,0.0975,54.9365,30.8494,5.8494,20.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.2261,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.569,1578.578,1505.9816,505.6336,505.6336,6100.5126,84.0,False,True,True,True,True,True,True,23,Night,1,0,0,0,0,2491.0,871.85,True,1,1.0,0.0975,54.9365,37.8494,5.8494,32.0,0.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.2261,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.569,1578.578,1505.9816,505.6336,505.6336,6100.5126,84.0,False,True,True,True,True,True,True,23,Night,1,0,0,1,0,2491.0,871.85,True,1,1.0,0.0975,54.9365,42.8494,5.8494,32.0,5.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.2261,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.569,1578.578,1505.9816,505.6336,505.6336,6100.5126,84.0,False,True,True,True,True,True,True,2,Late Night,1,1,0,0,0,2491.0,498.2,True,1,1.0,0.0975,54.9365,45.8494,5.8494,40.0,0.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.2261,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.569,1578.578,1505.9816,505.6336,505.6336,6100.5126,84.0,False,True,True,True,True,True,True,2,Late Night,1,1,0,1,0,2491.0,498.2,True,1,1.0,0.0975,54.9365,50.8494,5.8494,40.0,5.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.5586,77.2506,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.756,2343.2418,1459.9211,1228.5036,1228.5036,3789.416,84.0,False,False,False,True,True,True,True,8,Morning,0,0,0,0,1,2683.0,1743.95,True,0,0.5,0.0975,54.9365,17.8494,5.8494,12.0,0.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.5586,77.2506,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.756,2343.2418,1459.9211,1228.5036,1228.5036,3789.416,84.0,False,False,False,True,True,True,True,8,Morning,0,0,0,1,1,2683.0,1743.95,True,0,0.5,0.0975,54.9365,22.8494,5.8494,12.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.5586,77.2506,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.756,2343.2418,1459.9211,1228.5036,1228.5036,3789.416,84.0,False,False,False,True,True,True,True,13,Day,0,0,0,0,0,2683.0,1475.65,True,0,0.5,0.0975,54.9365,13.8494,5.8494,8.0,0.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.5586,77.2506,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.756,2343.2418,1459.9211,1228.5036,1228.5036,3789.416,84.0,False,False,False,True,True,True,True,13,Day,0,0,0,1,0,2683.0,1475.65,True,0,0.5,0.0975,54.9365,18.8494,5.8494,8.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.5586,77.2506,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.756,2343.2418,1459.9211,1228.5036,1228.5036,3789.416,84.0,False,False,False,True,True,True,True,19,Evening,0,0,1,0,1,2683.0,2683.0,True,0,0.5,0.0975,54.9365,25.8494,5.8494,20.0,0.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.5586,77.2506,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.756,2343.2418,1459.9211,1228.5036,1228.5036,3789.416,84.0,False,False,False,True,True,True,True,19,Evening,0,0,1,1,1,2683.0,2683.0,True,0,0.5,0.0975,54.9365,30.8494,5.8494,20.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.5586,77.2506,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.756,2343.2418,1459.9211,1228.5036,1228.5036,3789.416,84.0,False,False,False,True,True,True,True,23,Night,1,0,0,0,0,2683.0,939.05,True,1,1.0,0.0975,54.9365,37.8494,5.8494,32.0,0.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.5586,77.2506,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.756,2343.2418,1459.9211,1228.5036,1228.5036,3789.416,84.0,False,False,False,True,True,True,True,23,Night,1,0,0,1,0,2683.0,939.05,True,1,1.0,0.0975,54.9365,42.8494,5.8494,32.0,5.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.5586,77.2506,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.756,2343.2418,1459.9211,1228.5036,1228.5036,3789.416,84.0,False,False,False,True,True,True,True,2,Late Night,1,1,0,0,0,2683.0,536.6,True,1,1.0,0.0975,54.9365,45.8494,5.8494,40.0,0.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.5586,77.2506,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.756,2343.2418,1459.9211,1228.5036,1228.5036,3789.416,84.0,False,False,False,True,True,True,True,2,Late Night,1,1,0,1,0,2683.0,536.6,True,1,1.0,0.0975,54.9365,50.8494,5.8494,40.0,5.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.5394,77.265,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648,1818.8003,1818.8003,3797.0169,3797.0169,1222.492,84.0,False,True,False,True,True,True,True,8,Morning,0,0,0,0,1,944.0,613.6,True,0,0.5,0.0975,54.9365,17.8494,5.8494,12.0,0.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.5394,77.265,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648,1818.8003,1818.8003,3797.0169,3797.0169,1222.492,84.0,False,True,False,True,True,True,True,8,Morning,0,0,0,1,1,944.0,613.6,True,0,0.5,0.0975,54.9365,22.8494,5.8494,12.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.5394,77.265,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648,1818.8003,1818.8003,3797.0169,3797.0169,1222.492,84.0,False,True,False,True,True,True,True,13,Day,0,0,0,0,0,944.0,519.2,True,0,0.5,0.0975,54.9365,13.8494,5.8494,8.0,0.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.5394,77.265,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648,1818.8003,1818.8003,3797.0169,3797.0169,1222.492,84.0,False,True,False,True,True,True,True,13,Day,0,0,0,1,0,944.0,519.2,True,0,0.5,0.0975,54.9365,18.8494,5.8494,8.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.5394,77.265,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648,1818.8003,1818.8003,3797.0169,3797.0169,1222.492,84.0,False,True,False,True,True,True,True,19,Evening,0,0,1,0,1,944.0,944.0,True,0,0.5,0.0975,54.9365,25.8494,5.8494,20.0,0.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.5394,77.265,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648,1818.8003,1818.8003,3797.0169,3797.0169,1222.492,84.0,False,True,False,True,True,True,True,19,Evening,0,0,1,1,1,944.0,944.0,True,0,0.5,0.0975,54.9365,30.8494,5.8494,20.0,5.0,Low,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.5394,77.265,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648,1818.8003,1818.8003,3797.0169,3797.0169,1222.492,84.0,False,True,False,True,True,True,True,23,Night,1,0,0,0,0,944.0,330.4,True,1,1.0,0.0975,54.9365,37.8494,5.8494,32.0,0.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.5394,77.265,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648,1818.8003,1818.8003,3797.0169,3797.0169,1222.492,84.0,False,True,False,True,True,True,True,23,Night,1,0,0,1,0,944.0,330.4,True,1,1.0,0.0975,54.9365,42.8494,5.8494,32.0,5.0,Moderate,crime_grounded_district_temporal_index,True,Severity-weighted NCRB 2021-2023 district crime burden (60%) + criminological temporal multiplier by time-of-day period (40%) + weekend adjustment (5%). District-level aggregate only.
