segment_id,segment_name,district,mapping_method,confidence,midpoint_latitude,midpoint_longitude,distance_m,estimated_travel_time_s,road_type,walkable,population,population_density,total_reported_cases,cases_per_100k,severity_weighted_cases_per_100k,recent_cases_per_100k,recent_severity_per_100k,crime_trend_slope,historical_baseline,lighting_score,cctv_coverage_score,footfall_proxy,distance_to_police_m,distance_to_hospital_m,distance_to_medical_facility_m,distance_to_public_toilet_m,distance_to_nearest_amenity_m,nearest_hotspot_distance_m,nearest_hotspot_intensity,has_police_nearby,has_hospital_nearby,has_public_toilet_nearby,lighting_data_synthetic,cctv_data_synthetic,mobility_data_synthetic,hotspot_data_synthetic,representative_hour,time_period,is_night,is_late_night,is_evening_peak,is_weekend,is_peak_hour,base_evening_footfall,contextual_footfall_proxy,temporal_data_synthetic,reduced_activity_context,lighting_relevance
1007,Saket to Malviya Nagar,South,midpoint/locality administrative mapping,high,28.5252,77.2085,800,64,residential,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,62,46,883,386.5957417438957,426.9970294730797,426.9970294730797,5119.272914900035,2011.0218852194664,2494.8060891571918,79.0,True,True,False,True,True,True,True,13,Day,0,0,0,1,0,883.0,485.65,True,0,0.5
1007,Saket to Malviya Nagar,South,midpoint/locality administrative mapping,high,28.5252,77.2085,800,64,residential,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,62,46,883,386.5957417438957,426.9970294730797,426.9970294730797,5119.272914900035,2011.0218852194664,2494.8060891571918,79.0,True,True,False,True,True,True,True,19,Evening,0,0,1,0,1,883.0,883.0,True,0,0.5
1007,Saket to Malviya Nagar,South,midpoint/locality administrative mapping,high,28.5252,77.2085,800,64,residential,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,62,46,883,386.5957417438957,426.9970294730797,426.9970294730797,5119.272914900035,2011.0218852194664,2494.8060891571918,79.0,True,True,False,True,True,True,True,19,Evening,0,0,1,1,1,883.0,883.0,True,0,0.5
1007,Saket to Malviya Nagar,South,midpoint/locality administrative mapping,high,28.5252,77.2085,800,64,residential,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,62,46,883,386.5957417438957,426.9970294730797,426.9970294730797,5119.272914900035,2011.0218852194664,2494.8060891571918,79.0,True,True,False,True,True,True,True,23,Night,1,0,0,0,0,883.0,309.05,True,1,1.0
1007,Saket to Malviya Nagar,South,midpoint/locality administrative mapping,high,28.5252,77.2085,800,64,residential,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,62,46,883,386.5957417438957,426.9970294730797,426.9970294730797,5119.272914900035,2011.0218852194664,2494.8060891571918,79.0,True,True,False,True,True,True,True,23,Night,1,0,0,1,0,883.0,309.05,True,1,1.0
1007,Saket to Malviya Nagar,South,midpoint/locality administrative mapping,high,28.5252,77.2085,800,64,residential,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,62,46,883,386.5957417438957,426.9970294730797,426.9970294730797,5119.272914900035,2011.0218852194664,2494.8060891571918,79.0,True,True,False,True,True,True,True,2,Late Night,1,1,0,0,0,883.0,176.6,True,1,1.0
1007,Saket to Malviya Nagar,South,midpoint/locality administrative mapping,high,28.5252,77.2085,800,64,residential,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,62,46,883,386.5957417438957,426.9970294730797,426.9970294730797,5119.272914900035,2011.0218852194664,2494.8060891571918,79.0,True,True,False,True,True,True,True,2,Late Night,1,1,0,1,0,883.0,176.6,True,1,1.0
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4517857605208,1416.754421603849,1410.9570011401397,3792.8372757176144,503.1035991010155,3131.287821352369,79.0,False,True,False,True,True,True,True,8,Morning,0,0,0,0,1,408.0,265.2,True,0,0.5
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4517857605208,1416.754421603849,1410.9570011401397,3792.8372757176144,503.1035991010155,3131.287821352369,79.0,False,True,False,True,True,True,True,8,Morning,0,0,0,1,1,408.0,265.2,True,0,0.5
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4517857605208,1416.754421603849,1410.9570011401397,3792.8372757176144,503.1035991010155,3131.287821352369,79.0,False,True,False,True,True,True,True,13,Day,0,0,0,0,0,408.0,224.4,True,0,0.5
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4517857605208,1416.754421603849,1410.9570011401397,3792.8372757176144,503.1035991010155,3131.287821352369,79.0,False,True,False,True,True,True,True,13,Day,0,0,0,1,0,408.0,224.4,True,0,0.5
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4517857605208,1416.754421603849,1410.9570011401397,3792.8372757176144,503.1035991010155,3131.287821352369,79.0,False,True,False,True,True,True,True,19,Evening,0,0,1,0,1,408.0,408.0,True,0,0.5
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4517857605208,1416.754421603849,1410.9570011401397,3792.8372757176144,503.1035991010155,3131.287821352369,79.0,False,True,False,True,True,True,True,19,Evening,0,0,1,1,1,408.0,408.0,True,0,0.5
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4517857605208,1416.754421603849,1410.9570011401397,3792.8372757176144,503.1035991010155,3131.287821352369,79.0,False,True,False,True,True,True,True,23,Night,1,0,0,0,0,408.0,142.8,True,1,1.0
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4517857605208,1416.754421603849,1410.9570011401397,3792.8372757176144,503.1035991010155,3131.287821352369,79.0,False,True,False,True,True,True,True,23,Night,1,0,0,1,0,408.0,142.8,True,1,1.0
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4517857605208,1416.754421603849,1410.9570011401397,3792.8372757176144,503.1035991010155,3131.287821352369,79.0,False,True,False,True,True,True,True,2,Late Night,1,1,0,0,0,408.0,81.6,True,1,1.0
1008,Malviya Nagar to Hauz Khas,South,midpoint/locality administrative mapping,high,28.5388,77.2053,2600,208,secondary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,51,18,408,1283.4517857605208,1416.754421603849,1410.9570011401397,3792.8372757176144,503.1035991010155,3131.287821352369,79.0,False,True,False,True,True,True,True,2,Late Night,1,1,0,1,0,408.0,81.6,True,1,1.0
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.20505,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161060262352,1101.3981655521382,1040.28611716294,2053.309109685361,1149.605648295891,4977.453609764864,79.0,False,True,False,True,True,True,True,8,Morning,0,0,0,0,1,4023.0,2614.95,True,0,0.5
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.20505,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161060262352,1101.3981655521382,1040.28611716294,2053.309109685361,1149.605648295891,4977.453609764864,79.0,False,True,False,True,True,True,True,8,Morning,0,0,0,1,1,4023.0,2614.95,True,0,0.5
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.20505,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161060262352,1101.3981655521382,1040.28611716294,2053.309109685361,1149.605648295891,4977.453609764864,79.0,False,True,False,True,True,True,True,13,Day,0,0,0,0,0,4023.0,2212.65,True,0,0.5
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.20505,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161060262352,1101.3981655521382,1040.28611716294,2053.309109685361,1149.605648295891,4977.453609764864,79.0,False,True,False,True,True,True,True,13,Day,0,0,0,1,0,4023.0,2212.65,True,0,0.5
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.20505,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161060262352,1101.3981655521382,1040.28611716294,2053.309109685361,1149.605648295891,4977.453609764864,79.0,False,True,False,True,True,True,True,19,Evening,0,0,1,0,1,4023.0,4023.0,True,0,0.5
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.20505,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161060262352,1101.3981655521382,1040.28611716294,2053.309109685361,1149.605648295891,4977.453609764864,79.0,False,True,False,True,True,True,True,19,Evening,0,0,1,1,1,4023.0,4023.0,True,0,0.5
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.20505,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161060262352,1101.3981655521382,1040.28611716294,2053.309109685361,1149.605648295891,4977.453609764864,79.0,False,True,False,True,True,True,True,23,Night,1,0,0,0,0,4023.0,1408.05,True,1,1.0
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.20505,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161060262352,1101.3981655521382,1040.28611716294,2053.309109685361,1149.605648295891,4977.453609764864,79.0,False,True,False,True,True,True,True,23,Night,1,0,0,1,0,4023.0,1408.05,True,1,1.0
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.20505,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161060262352,1101.3981655521382,1040.28611716294,2053.309109685361,1149.605648295891,4977.453609764864,79.0,False,True,False,True,True,True,True,2,Late Night,1,1,0,0,0,4023.0,804.6,True,1,1.0
1009,Hauz Khas to AIIMS Ring Road,South,midpoint/locality administrative mapping,high,28.5583,77.20505,2100,168,primary,True,2731929,10928,7007,256.4854,186.8887,320.1877,233.2536,-6.5429,10.8279,79,67,4023,1101.4161060262352,1101.3981655521382,1040.28611716294,2053.309109685361,1149.605648295891,4977.453609764864,79.0,False,True,False,True,True,True,True,2,Late Night,1,1,0,1,0,4023.0,804.6,True,1,1.0
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.22614999999999,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.568992406539,1578.5779771535515,1505.9816260380362,505.6336243066341,505.6336243066341,6100.512589540734,84.0,False,True,True,True,True,True,True,8,Morning,0,0,0,0,1,2491.0,1619.15,True,0,0.5
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.22614999999999,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.568992406539,1578.5779771535515,1505.9816260380362,505.6336243066341,505.6336243066341,6100.512589540734,84.0,False,True,True,True,True,True,True,8,Morning,0,0,0,1,1,2491.0,1619.15,True,0,0.5
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.22614999999999,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.568992406539,1578.5779771535515,1505.9816260380362,505.6336243066341,505.6336243066341,6100.512589540734,84.0,False,True,True,True,True,True,True,13,Day,0,0,0,0,0,2491.0,1370.05,True,0,0.5
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.22614999999999,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.568992406539,1578.5779771535515,1505.9816260380362,505.6336243066341,505.6336243066341,6100.512589540734,84.0,False,True,True,True,True,True,True,13,Day,0,0,0,1,0,2491.0,1370.05,True,0,0.5
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.22614999999999,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.568992406539,1578.5779771535515,1505.9816260380362,505.6336243066341,505.6336243066341,6100.512589540734,84.0,False,True,True,True,True,True,True,19,Evening,0,0,1,0,1,2491.0,2491.0,True,0,0.5
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.22614999999999,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.568992406539,1578.5779771535515,1505.9816260380362,505.6336243066341,505.6336243066341,6100.512589540734,84.0,False,True,True,True,True,True,True,19,Evening,0,0,1,1,1,2491.0,2491.0,True,0,0.5
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.22614999999999,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.568992406539,1578.5779771535515,1505.9816260380362,505.6336243066341,505.6336243066341,6100.512589540734,84.0,False,True,True,True,True,True,True,23,Night,1,0,0,0,0,2491.0,871.85,True,1,1.0
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.22614999999999,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.568992406539,1578.5779771535515,1505.9816260380362,505.6336243066341,505.6336243066341,6100.512589540734,84.0,False,True,True,True,True,True,True,23,Night,1,0,0,1,0,2491.0,871.85,True,1,1.0
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.22614999999999,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.568992406539,1578.5779771535515,1505.9816260380362,505.6336243066341,505.6336243066341,6100.512589540734,84.0,False,True,True,True,True,True,True,2,Late Night,1,1,0,0,0,2491.0,498.2,True,1,1.0
1010,AIIMS to Lajpat Nagar (Ring Road),South East,midpoint/locality administrative mapping,medium,28.5678,77.22614999999999,3200,256,trunk,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,98,72,2491,1578.568992406539,1578.5779771535515,1505.9816260380362,505.6336243066341,505.6336243066341,6100.512589540734,84.0,False,True,True,True,True,True,True,2,Late Night,1,1,0,1,0,2491.0,498.2,True,1,1.0
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.55865,77.25055,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.7559653368787,2343.241841303212,1459.9210711254018,1228.5035712505503,1228.5035712505503,3789.415956390899,84.0,False,False,False,True,True,True,True,8,Morning,0,0,0,0,1,2683.0,1743.95,True,0,0.5
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.55865,77.25055,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.7559653368787,2343.241841303212,1459.9210711254018,1228.5035712505503,1228.5035712505503,3789.415956390899,84.0,False,False,False,True,True,True,True,8,Morning,0,0,0,1,1,2683.0,1743.95,True,0,0.5
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.55865,77.25055,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.7559653368787,2343.241841303212,1459.9210711254018,1228.5035712505503,1228.5035712505503,3789.415956390899,84.0,False,False,False,True,True,True,True,13,Day,0,0,0,0,0,2683.0,1475.65,True,0,0.5
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.55865,77.25055,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.7559653368787,2343.241841303212,1459.9210711254018,1228.5035712505503,1228.5035712505503,3789.415956390899,84.0,False,False,False,True,True,True,True,13,Day,0,0,0,1,0,2683.0,1475.65,True,0,0.5
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.55865,77.25055,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.7559653368787,2343.241841303212,1459.9210711254018,1228.5035712505503,1228.5035712505503,3789.415956390899,84.0,False,False,False,True,True,True,True,19,Evening,0,0,1,0,1,2683.0,2683.0,True,0,0.5
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.55865,77.25055,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.7559653368787,2343.241841303212,1459.9210711254018,1228.5035712505503,1228.5035712505503,3789.415956390899,84.0,False,False,False,True,True,True,True,19,Evening,0,0,1,1,1,2683.0,2683.0,True,0,0.5
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.55865,77.25055,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.7559653368787,2343.241841303212,1459.9210711254018,1228.5035712505503,1228.5035712505503,3789.415956390899,84.0,False,False,False,True,True,True,True,23,Night,1,0,0,0,0,2683.0,939.05,True,1,1.0
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.55865,77.25055,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.7559653368787,2343.241841303212,1459.9210711254018,1228.5035712505503,1228.5035712505503,3789.415956390899,84.0,False,False,False,True,True,True,True,23,Night,1,0,0,1,0,2683.0,939.05,True,1,1.0
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.55865,77.25055,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.7559653368787,2343.241841303212,1459.9210711254018,1228.5035712505503,1228.5035712505503,3789.415956390899,84.0,False,False,False,True,True,True,True,2,Late Night,1,1,0,0,0,2683.0,536.6,True,1,1.0
1011,Lajpat Nagar to Kalkaji,South East,midpoint/locality administrative mapping,high,28.55865,77.25055,2700,216,primary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,93,60,2683,1350.7559653368787,2343.241841303212,1459.9210711254018,1228.5035712505503,1228.5035712505503,3789.415956390899,84.0,False,False,False,True,True,True,True,2,Late Night,1,1,0,1,0,2683.0,536.6,True,1,1.0
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.53935,77.26499999999999,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648156336448,1818.8002805314648,1818.8002805314648,3797.0168820180593,3797.0168820180593,1222.4920138909831,84.0,False,True,False,True,True,True,True,8,Morning,0,0,0,0,1,944.0,613.6,True,0,0.5
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.53935,77.26499999999999,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648156336448,1818.8002805314648,1818.8002805314648,3797.0168820180593,3797.0168820180593,1222.4920138909831,84.0,False,True,False,True,True,True,True,8,Morning,0,0,0,1,1,944.0,613.6,True,0,0.5
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.53935,77.26499999999999,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648156336448,1818.8002805314648,1818.8002805314648,3797.0168820180593,3797.0168820180593,1222.4920138909831,84.0,False,True,False,True,True,True,True,13,Day,0,0,0,0,0,944.0,519.2,True,0,0.5
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.53935,77.26499999999999,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648156336448,1818.8002805314648,1818.8002805314648,3797.0168820180593,3797.0168820180593,1222.4920138909831,84.0,False,True,False,True,True,True,True,13,Day,0,0,0,1,0,944.0,519.2,True,0,0.5
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.53935,77.26499999999999,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648156336448,1818.8002805314648,1818.8002805314648,3797.0168820180593,3797.0168820180593,1222.4920138909831,84.0,False,True,False,True,True,True,True,19,Evening,0,0,1,0,1,944.0,944.0,True,0,0.5
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.53935,77.26499999999999,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648156336448,1818.8002805314648,1818.8002805314648,3797.0168820180593,3797.0168820180593,1222.4920138909831,84.0,False,True,False,True,True,True,True,19,Evening,0,0,1,1,1,944.0,944.0,True,0,0.5
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.53935,77.26499999999999,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648156336448,1818.8002805314648,1818.8002805314648,3797.0168820180593,3797.0168820180593,1222.4920138909831,84.0,False,True,False,True,True,True,True,23,Night,1,0,0,0,0,944.0,330.4,True,1,1.0
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.53935,77.26499999999999,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648156336448,1818.8002805314648,1818.8002805314648,3797.0168820180593,3797.0168820180593,1222.4920138909831,84.0,False,True,False,True,True,True,True,23,Night,1,0,0,1,0,944.0,330.4,True,1,1.0
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.53935,77.26499999999999,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648156336448,1818.8002805314648,1818.8002805314648,3797.0168820180593,3797.0168820180593,1222.4920138909831,84.0,False,True,False,True,True,True,True,2,Late Night,1,1,0,0,0,944.0,188.8,True,1,1.0
1012,Kalkaji to Okhla Industrial Area,South East,midpoint/locality administrative mapping,high,28.53935,77.26499999999999,2500,200,secondary,True,2283000,22382,5845,256.0228,186.9665,319.8292,233.5149,-2.6,16.4164,61,26,944,1222.4648156336448,1818.8002805314648,1818.8002805314648,3797.0168820180593,3797.0168820180593,1222.4920138909831,84.0,False,True,False,True,True,True,True,2,Late Night,1,1,0,1,0,944.0,188.8,True,1,1.0
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,midpoint/locality administrative mapping,medium,28.59565,77.20625,6400,512,primary,True,2292958,5459,4743,206.8507,150.8483,258.4696,188.4349,-1.2286,8.9431,72,80,2220,1084.631075339318,2910.3078524021416,2910.3078524021416,2097.5011052175064,2097.5011052175064,5343.95967335928,88.0,False,False,False,True,True,True,True,8,Morning,0,0,0,0,1,2220.0,1443.0,True,0,0.5
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,midpoint/locality administrative mapping,medium,28.59565,77.20625,6400,512,primary,True,2292958,5459,4743,206.8507,150.8483,258.4696,188.4349,-1.2286,8.9431,72,80,2220,1084.631075339318,2910.3078524021416,2910.3078524021416,2097.5011052175064,2097.5011052175064,5343.95967335928,88.0,False,False,False,True,True,True,True,8,Morning,0,0,0,1,1,2220.0,1443.0,True,0,0.5
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,midpoint/locality administrative mapping,medium,28.59565,77.20625,6400,512,primary,True,2292958,5459,4743,206.8507,150.8483,258.4696,188.4349,-1.2286,8.9431,72,80,2220,1084.631075339318,2910.3078524021416,2910.3078524021416,2097.5011052175064,2097.5011052175064,5343.95967335928,88.0,False,False,False,True,True,True,True,13,Day,0,0,0,0,0,2220.0,1221.0,True,0,0.5
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,midpoint/locality administrative mapping,medium,28.59565,77.20625,6400,512,primary,True,2292958,5459,4743,206.8507,150.8483,258.4696,188.4349,-1.2286,8.9431,72,80,2220,1084.631075339318,2910.3078524021416,2910.3078524021416,2097.5011052175064,2097.5011052175064,5343.95967335928,88.0,False,False,False,True,True,True,True,13,Day,0,0,0,1,0,2220.0,1221.0,True,0,0.5
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,midpoint/locality administrative mapping,medium,28.59565,77.20625,6400,512,primary,True,2292958,5459,4743,206.8507,150.8483,258.4696,188.4349,-1.2286,8.9431,72,80,2220,1084.631075339318,2910.3078524021416,2910.3078524021416,2097.5011052175064,2097.5011052175064,5343.95967335928,88.0,False,False,False,True,True,True,True,19,Evening,0,0,1,0,1,2220.0,2220.0,True,0,0.5
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,midpoint/locality administrative mapping,medium,28.59565,77.20625,6400,512,primary,True,2292958,5459,4743,206.8507,150.8483,258.4696,188.4349,-1.2286,8.9431,72,80,2220,1084.631075339318,2910.3078524021416,2910.3078524021416,2097.5011052175064,2097.5011052175064,5343.95967335928,88.0,False,False,False,True,True,True,True,19,Evening,0,0,1,1,1,2220.0,2220.0,True,0,0.5
1013,AIIMS to RML Hospital (Sri Aurobindo Marg),South West,midpoint/locality administrative mapping,medium,28.59565,77.20625,6400,512,primary,True,2292958,5459,4743,206.8507,150.8483,258.4696,188.4349,-1.2286,8.9431,72,80,2220,1084.631075339318,2910.3078524021416,2910.3078524021416,2097.5011052175064,2097.5011052175064,5343.95967335928,88.0,False,False,False,True,True,True,True,23,Night,1,0,0,0,0,2220.0,777.0,True,1,1.0
